JPM BAC WFC GS MS C SCHW BLK SPGI AXP JNJ PFE MRK ABBV UNH LLY TMO ABT BMY CVS XOM CVX COP SLB OXY KO PG PEP WMT HD MCD NKE DIS COST LOW BA CAT GE HON UPS RTX LMT MMM DE V MA IBM ORCL CSCO T VZ
310.16 54.94 92.01 890.41 175.84 115.74 102.00 1054.80 427.35 354.62 237.79 26.49 119.75 219.02 268.55 1020.84 542.36 109.08 59.52 76.33 146.08 179.23 104.98 49.51 45.09 78.51 158.61 167.53 126.94 382.37 323.48 62.70 104.97 989.29 274.89 236.95 678.31 306.37 245.25 116.55 195.97 609.18 165.08 565.73 329.13 551.89 289.89 136.48 82.36 27.31 47.10
322.40 56.53 93.97 928.75 179.96 122.69 105.08 1056.38 415.59 359.15 239.99 27.22 121.93 223.43 276.65 1058.18 542.83 110.83 61.99 78.35 149.05 180.86 107.62 50.70 46.31 79.03 159.17 170.49 131.18 385.15 327.16 63.92 108.70 1001.16 278.38 243.03 726.20 321.00 250.01 117.34 198.66 623.58 172.65 583.11 331.58 548.74 298.93 142.82 84.82 27.13 46.31
322.10 56.41 94.61 943.62 182.35 123.77 107.21 1079.90 420.24 359.66 238.64 27.05 117.65 223.26 275.70 1044.67 546.76 111.07 60.77 75.77 151.21 182.60 108.70 50.54 46.66 77.97 157.33 166.47 129.02 381.00 325.60 62.41 107.13 997.59 276.89 244.71 742.12 316.74 251.54 117.92 196.19 638.29 170.28 585.67 325.58 535.33 296.34 156.59 86.78 27.11 47.02
318.28 55.39 91.91 948.99 177.89 122.15 99.25 1087.78 379.45 363.20 238.35 27.61 117.15 222.44 273.22 1025.00 539.80 112.28 60.86 75.70 151.59 182.26 107.50 50.32 46.27 76.81 159.08 166.97 126.70 389.68 325.97 63.04 109.96 971.23 284.67 242.59 742.37 316.33 255.21 118.70 195.19 629.56 173.43 593.41 328.17 540.39 291.76 159.89 86.29 27.41 47.39
310.82 53.85 88.95 944.59 176.68 117.39 95.45 1082.88 369.69 354.01 240.86 27.73 119.31 220.89 278.91 1015.21 527.17 113.59 59.93 77.02 155.56 185.82 111.21 51.56 47.24 78.60 160.00 169.15 128.77 390.68 323.21 62.35 108.12 978.14 287.04 236.26 775.00 313.73 254.54 120.00 196.51 628.70 172.85 612.69 329.24 537.46 272.81 157.16 85.54 28.47 48.97
302.64 52.52 86.29 904.55 168.06 111.15 95.08 1055.63 375.78 342.88 244.55 27.47 119.24 227.50 284.37 1038.27 509.82 111.47 59.86 77.93 149.93 182.40 110.83 50.64 45.49 79.00 161.21 167.20 133.64 390.22 332.08 61.10 102.38 998.86 285.53 239.35 758.29 312.89 251.53 118.07 201.14 637.43 174.61 598.11 324.18 527.46 259.52 156.48 75.00 28.80 49.46
302.55 52.55 86.98 905.14 171.15 110.86 93.72 1071.51 387.46 337.50 243.45 27.58 121.41 231.50 293.19 1040.00 504.82 112.68 60.74 78.48 148.45 183.74 111.43 50.39 46.07 78.68 160.07 165.94 133.89 391.05 327.58 63.13 105.45 1018.48 287.39 242.96 774.20 315.41 253.15 119.24 200.06 652.58 171.82 602.92 314.08 518.36 262.38 160.14 76.85 28.69 49.01
307.13 52.74 87.40 916.04 171.54 113.78 93.08 1072.67 388.32 344.53 243.33 27.37 121.57 232.86 289.09 1036.05 501.59 112.26 60.35 78.20 146.19 180.55 108.78 49.84 45.94 79.56 159.55 161.92 128.85 383.04 327.62 64.82 105.44 1012.05 281.16 244.04 764.76 327.08 254.48 115.51 203.50 649.58 167.62 600.84 319.50 521.93 258.31 153.97 76.85 28.68 48.93
308.78 53.36 88.56 933.73 176.59 116.27 95.38 1092.26 396.76 346.24 244.99 27.37 121.66 228.72 288.20 1020.56 513.56 113.29 59.73 77.75 150.68 183.87 110.52 51.59 47.11 79.49 156.86 164.39 126.62 383.52 327.89 65.55 107.10 996.08 282.13 238.93 751.97 329.58 252.90 116.12 204.81 649.81 164.17 593.27 320.30 527.98 260.79 156.17 78.18 27.88 48.05
308.05 52.77 87.57 916.65 174.37 115.55 93.87 1081.28 394.20 342.65 246.91 26.86 121.86 224.35 289.93 1023.22 515.12 112.19 60.30 77.32 150.97 184.78 111.59 51.54 51.53 78.91 158.56 164.59 124.87 378.58 327.11 65.61 106.00 987.82 278.18 233.71 760.53 334.74 252.51 115.54 205.41 666.51 165.05 662.00 318.93 520.26 256.28 156.54 78.56 27.88 48.64
310.79 53.06 88.70 922.24 175.41 116.00 94.03 1093.64 394.97 346.18 242.49 26.65 122.26 224.81 290.00 1009.52 510.93 112.21 60.66 76.69 147.28 183.93 110.53 50.85 51.84 79.84 160.78 164.94 122.99 382.25 329.23 65.40 105.58 985.27 280.36 232.03 759.74 343.22 255.87 116.73 204.92 658.26 167.06 662.49 320.95 526.41 257.16 148.08 79.20 27.98 49.25
297.67 51.07 85.15 892.31 166.80 110.75 92.75 1071.01 382.95 321.24 245.84 27.06 123.82 229.48 282.34 1058.56 516.44 115.29 61.25 77.00 150.76 184.91 109.88 51.24 52.43 80.56 165.17 168.32 125.81 376.99 334.56 63.09 104.41 986.02 274.36 230.44 756.47 338.99 254.91 115.02 201.92 660.62 166.34 646.84 306.52 496.03 223.35 141.31 77.74 28.52 49.68
297.30 50.41 84.57 902.27 168.79 109.56 93.12 1081.05 395.71 320.48 246.28 27.14 123.93 228.44 273.95 1042.15 515.60 114.58 61.60 74.18 149.26 185.34 110.59 51.85 51.95 80.72 165.28 169.54 126.75 384.48 333.05 64.09 106.05 998.43 278.59 233.39 768.23 345.64 255.49 115.37 198.46 664.43 166.46 644.54 307.22 498.00 229.32 146.14 78.14 28.35 49.86
303.30 51.69 86.76 921.38 173.73 114.34 95.35 1093.78 400.77 327.09 245.17 27.09 122.46 226.92 284.20 1028.83 513.68 114.76 61.30 76.19 149.06 184.22 110.01 51.66 50.94 80.47 163.39 169.17 125.75 375.57 333.01 63.40 105.05 994.76 263.02 230.36 766.61 342.89 254.01 113.85 195.98 647.50 165.54 623.61 312.99 509.39 237.54 147.89 79.12 27.87 49.23
306.13 52.30 86.30 929.00 177.49 116.19 97.52 1090.27 413.90 335.32 243.47 27.10 119.30 224.69 286.66 1022.02 520.12 116.26 61.10 78.01 148.54 184.16 110.70 51.49 51.43 80.50 163.75 167.58 124.42 375.09 334.53 63.95 105.55 986.74 264.39 229.41 752.93 340.84 252.63 116.63 197.63 641.63 166.17 619.46 316.70 514.77 242.01 150.31 78.10 27.46 48.89
300.30 49.83 81.45 859.57 166.51 110.19 95.20 1063.23 418.05 308.90 248.43 27.65 123.82 232.08 293.27 1051.99 521.11 116.35 62.37 79.90 152.50 186.76 113.46 51.34 53.08 81.56 167.20 169.74 127.95 380.72 341.06 62.18 106.04 1010.79 264.57 227.53 742.83 342.26 255.47 115.96 202.62 658.08 165.32 629.71 320.14 517.21 240.21 145.40 79.46 28.01 50.14
297.56 49.81 82.58 861.70 167.00 111.45 95.49 1068.31 419.19 307.43 248.56 27.26 121.41 234.26 294.93 1017.97 508.58 114.12 62.34 81.66 154.22 189.60 118.24 51.27 54.21 80.22 163.51 167.28 127.10 370.81 334.82 61.01 104.33 1002.77 257.17 229.74 752.32 345.74 260.14 114.42 212.16 676.70 161.46 630.88 320.51 521.00 239.37 149.25 79.42 28.01 49.98
300.26 49.97 82.53 862.58 165.95 110.76 95.24 1052.59 420.05 307.82 246.75 26.58 119.83 233.86 289.21 1007.73 508.10 113.61 61.22 80.49 151.83 188.77 118.52 48.58 53.68 79.34 159.72 164.91 127.91 366.92 332.17 59.39 103.30 1007.77 257.70 224.12 722.18 334.14 255.74 113.23 206.52 667.82 158.48 619.22 320.83 524.32 245.28 149.01 78.96 28.67 50.87
299.39 50.30 83.93 867.25 167.58 111.32 96.04 1049.23 421.48 311.21 245.30 26.62 120.28 236.19 291.96 1003.57 512.69 113.10 62.33 80.57 149.82 186.03 115.65 47.89 53.61 78.10 158.30 163.92 127.81 369.11 331.74 58.64 103.04 1006.74 258.62 227.31 731.97 339.81 257.97 110.50 208.82 664.48 160.89 614.04 320.47 522.92 250.06 152.37 80.87 28.98 51.20
293.55 49.81 82.11 835.46 162.55 108.95 95.41 1035.00 426.78 307.21 239.63 26.61 116.07 232.35 288.77 983.26 518.84 111.04 60.74 78.69 150.76 189.90 116.82 47.40 53.24 77.03 153.99 160.70 123.31 361.68 327.45 58.02 102.41 982.57 254.71 222.06 706.08 326.99 250.01 104.07 203.86 655.00 156.21 590.69 319.80 524.66 256.55 154.79 80.01 28.97 51.18
289.48 48.64 80.42 821.42 160.27 106.53 95.23 955.45 427.97 301.00 240.40 27.05 115.79 230.11 286.48 990.33 501.97 109.56 60.29 77.92 151.21 189.94 117.07 46.90 54.19 77.04 153.63 159.43 123.80 357.92 328.06 57.01 101.54 998.10 251.89 231.11 680.90 323.11 246.76 102.36 209.76 671.77 153.41 589.77 317.36 522.34 258.85 152.96 78.64 28.64 51.12
289.92 47.90 78.83 832.03 160.45 106.59 94.38 957.67 421.27 305.38 242.59 26.81 117.11 227.45 285.17 1008.39 509.97 112.65 60.63 78.26 150.44 189.44 117.03 47.19 55.02 77.80 155.22 161.53 124.34 353.56 330.80 56.53 101.66 1005.30 250.22 225.00 704.82 321.93 249.18 99.94 208.23 664.15 151.63 599.48 315.97 517.72 253.33 151.56 76.21 27.53 50.45
288.73 48.56 78.30 833.81 160.75 108.97 93.17 967.36 411.96 303.15 243.71 27.16 117.09 227.01 282.34 1001.35 500.08 110.55 60.13 76.32 148.13 186.29 114.15 48.11 53.12 77.88 156.01 160.78 125.12 357.15 327.94 56.08 101.32 997.36 251.11 217.76 716.68 326.52 252.34 100.92 207.00 651.22 155.25 592.72 314.43 514.72 250.20 149.40 77.70 27.71 50.71
287.52 48.52 76.88 823.76 160.89 109.19 92.67 951.17 405.83 305.99 242.99 27.30 116.21 227.68 285.25 999.84 495.72 110.25 59.98 75.72 151.58 191.79 117.03 48.17 55.58 77.63 153.32 160.15 123.49 350.84 325.21 55.70 100.89 992.23 246.88 214.10 707.59 325.15 251.12 100.80 207.26 649.47 155.17 594.04 308.96 504.00 248.87 163.12 78.10 27.16 50.68
282.89 47.13 75.25 787.52 154.37 105.50 91.24 922.90 397.07 301.89 242.04 26.86 115.91 225.37 277.05 977.25 475.89 108.14 58.95 76.07 153.53 196.97 120.26 44.56 58.41 77.61 150.50 158.86 125.33 338.93 323.91 54.13 99.43 1003.32 239.45 204.76 700.69 306.70 244.78 97.89 203.04 652.83 149.10 585.83 306.50 497.31 247.68 159.16 77.74 27.39 50.63
283.44 46.72 74.10 782.21 154.87 105.69 93.06 924.11 399.71 299.96 241.52 26.58 115.61 219.68 282.09 985.08 464.37 108.03 59.08 76.13 156.12 196.82 121.89 44.72 57.88 77.34 150.65 159.88 126.52 339.03 326.46 53.98 99.29 1008.43 237.59 209.89 693.99 299.69 245.94 97.21 204.52 646.00 150.96 577.50 307.14 497.99 246.28 155.11 78.33 27.72 51.38
286.16 47.06 75.75 794.77 155.70 107.35 93.63 943.26 403.59 298.20 243.19 26.61 115.43 221.45 285.49 989.12 470.00 109.95 59.71 75.84 157.23 196.84 121.32 44.96 57.25 77.82 152.12 157.72 125.99 342.58 326.65 54.79 98.66 1001.74 242.11 213.47 699.78 304.00 245.95 97.40 206.06 645.20 149.95 572.48 310.11 508.50 249.25 155.97 78.90 27.73 50.97
286.89 47.28 76.23 807.04 157.83 107.71 93.93 971.01 409.59 300.27 238.11 27.45 115.87 219.76 287.57 930.35 472.71 110.71 59.71 74.81 158.81 197.97 122.87 46.13 57.73 77.58 151.48 156.50 125.08 341.43 326.30 55.12 100.30 996.16 239.71 210.82 702.00 302.09 242.71 97.77 203.33 636.33 149.06 574.26 308.46 506.58 256.11 154.69 79.27 27.85 50.52
287.74 46.83 76.19 805.48 158.93 108.67 93.28 968.31 403.63 294.39 237.28 27.32 114.50 208.34 284.33 918.05 464.69 108.49 59.37 73.02 157.59 198.61 123.65 45.32 58.38 75.97 146.71 153.54 121.98 330.93 315.73 53.47 99.42 979.92 231.09 205.99 693.62 300.96 241.13 96.84 204.56 642.28 145.08 571.02 299.02 488.47 251.60 152.90 77.60 27.41 49.59
287.97 47.01 76.39 809.50 158.55 109.85 93.99 969.60 403.16 294.93 237.60 27.41 114.20 206.23 280.44 917.50 470.21 107.19 58.11 71.86 158.16 201.44 126.02 47.82 59.58 75.55 144.84 152.74 121.09 328.21 309.58 53.44 99.20 974.78 229.71 201.18 688.65 291.61 240.20 96.56 200.73 637.51 142.71 567.58 299.71 491.14 250.37 155.52 78.51 27.74 49.48
286.56 47.16 77.60 813.53 161.47 109.52 94.66 957.91 401.54 295.50 235.37 26.97 114.18 205.07 275.59 906.70 474.39 105.46 57.48 71.48 159.67 201.73 126.92 46.63 60.71 74.75 144.28 150.04 119.02 320.75 308.85 52.37 99.51 972.33 224.63 195.12 680.88 286.79 232.30 95.86 198.16 627.43 141.20 559.73 301.62 496.32 241.77 149.68 77.65 28.31 49.98
289.91 47.52 78.28 831.27 164.32 111.64 95.30 974.58 405.74 301.91 235.42 26.77 115.68 204.93 269.54 910.55 478.12 104.85 57.00 71.29 161.13 205.21 127.19 49.25 60.31 75.11 143.99 150.88 120.72 330.90 308.47 52.71 97.95 965.73 234.25 198.41 701.70 291.54 233.89 97.67 194.82 616.25 146.56 569.03 304.44 500.38 248.44 154.34 78.82 28.76 50.58
292.40 48.14 79.61 835.72 165.87 113.74 95.68 976.06 389.03 302.00 235.27 26.96 116.37 205.20 272.28 903.02 490.29 104.06 57.39 72.80 165.38 206.79 129.35 50.51 61.25 74.67 143.16 150.59 122.05 330.91 307.84 53.49 96.39 973.82 234.43 196.42 716.63 290.63 232.38 98.44 194.00 610.17 146.67 583.02 303.76 498.93 240.59 147.09 80.86 28.87 50.91
295.42 48.75 80.26 841.84 165.65 114.48 94.99 981.35 386.45 300.24 239.93 27.28 119.37 207.18 270.55 916.31 490.77 104.83 58.94 72.18 163.26 205.15 128.93 51.89 61.85 75.25 143.92 151.73 123.06 332.51 311.70 52.98 95.95 974.86 236.18 199.61 719.04 296.56 236.80 98.37 195.00 624.20 148.05 577.99 304.91 502.76 241.39 146.02 81.83 28.81 50.37
291.66 48.24 79.02 822.64 163.23 112.41 94.47 968.46 390.21 299.39 239.24 27.57 118.93 211.12 268.05 897.00 488.85 104.57 59.43 71.18 165.43 207.79 133.25 52.31 64.36 74.69 142.42 150.83 122.18 328.43 308.93 52.07 94.75 979.65 236.03 194.36 703.19 285.24 236.15 97.50 192.85 627.33 143.99 581.19 305.53 500.75 241.67 142.81 82.16 28.92 50.74
282.84 46.97 77.19 802.89 158.39 107.38 92.36 933.85 384.33 292.27 240.45 27.04 119.63 209.40 259.02 878.24 473.36 103.99 58.54 70.08 170.99 211.15 133.80 53.50 65.32 75.71 142.71 153.04 122.89 321.65 305.90 51.37 92.42 983.86 230.31 190.52 695.40 282.81 234.00 94.80 189.71 615.84 143.04 566.64 295.52 484.24 236.34 139.66 79.92 29.10 50.31
283.77 47.23 76.80 807.60 158.37 107.27 93.06 934.06 395.07 297.49 242.49 27.77 118.10 213.12 261.79 886.63 480.05 101.88 59.73 70.14 171.47 210.71 132.89 51.53 66.24 76.27 144.72 156.82 123.50 323.50 308.53 51.24 94.32 996.58 232.58 189.21 667.43 273.25 234.38 94.95 187.15 598.57 142.52 555.50 299.54 494.00 237.25 138.80 77.04 28.78 50.30
294.16 48.75 79.61 845.99 164.57 113.41 93.98 961.71 402.40 302.48 244.44 28.08 120.29 217.49 270.59 919.77 491.53 102.67 60.65 71.82 169.66 206.90 132.00 51.39 65.00 76.05 144.44 155.29 124.28 328.89 310.79 52.82 96.38 996.43 236.28 199.03 708.46 283.77 237.05 98.38 192.90 604.39 145.23 563.30 302.24 499.66 242.39 147.11 77.59 28.99 50.20
295.38 49.27 80.57 860.21 166.17 115.30 92.36 957.40 402.24 301.45 244.12 28.55 120.84 214.98 273.98 954.52 494.54 102.38 61.73 72.49 160.78 197.41 128.38 50.03 62.23 76.08 144.09 154.65 124.74 329.56 307.29 44.63 96.56 996.56 235.98 207.32 730.32 292.68 239.33 97.91 194.72 617.64 145.25 570.70 298.51 491.65 243.14 145.23 77.93 28.31 49.39
294.60 49.38 80.60 863.04 165.81 115.25 93.77 966.56 407.91 300.18 243.04 28.32 120.87 208.84 277.26 935.58 491.46 102.87 59.60 73.49 160.69 198.97 130.52 49.44 62.97 76.72 143.12 157.01 125.79 321.63 307.14 44.19 96.61 1014.96 231.03 208.22 717.22 281.16 240.64 98.18 196.21 622.79 144.47 575.71 300.80 493.44 248.16 146.38 79.02 28.33 49.40
295.45 50.06 81.85 866.05 166.55 117.36 92.99 959.41 410.70 305.73 240.97 27.83 120.85 206.69 281.36 927.06 488.19 102.30 59.33 73.28 163.37 198.86 131.64 49.78 62.96 77.22 142.77 156.73 126.79 326.65 309.76 44.03 96.28 1018.55 235.20 212.30 721.24 288.69 239.34 97.16 198.41 637.90 144.50 575.09 303.33 501.50 246.74 145.54 80.44 28.32 49.15
297.40 50.28 81.75 864.15 168.43 117.13 93.34 958.46 406.87 307.03 238.41 27.10 119.28 206.37 307.73 931.09 489.50 101.83 57.67 78.22 163.91 201.54 131.77 50.35 62.94 75.91 141.30 153.21 122.49 318.77 304.85 42.69 95.78 1013.21 231.61 210.00 724.44 288.60 234.76 97.57 197.92 627.70 144.35 576.00 302.55 498.28 245.07 143.17 80.68 28.04 48.62
307.97 51.88 84.66 905.75 176.02 123.49 96.70 1001.54 413.40 316.34 241.30 27.47 123.18 211.59 305.98 953.30 503.46 103.56 59.20 78.79 156.22 192.89 125.22 51.88 59.77 77.29 144.90 154.80 127.26 336.16 307.01 43.13 99.18 1030.27 243.66 217.80 771.58 308.06 243.81 100.45 203.48 628.50 149.17 609.32 308.96 507.12 241.74 143.66 83.70 27.35 48.04
310.33 52.71 86.02 903.72 178.16 124.92 97.27 1001.62 401.44 317.77 241.31 27.22 122.68 212.40 306.91 955.19 500.46 102.72 59.47 78.84 155.04 190.36 123.47 52.54 58.53 78.18 146.66 157.49 129.13 339.58 309.55 44.00 99.79 1032.03 247.81 220.06 787.07 313.02 247.57 101.64 203.19 623.87 150.50 618.00 308.29 503.57 237.18 137.86 83.17 26.84 47.78
309.87 52.54 85.40 907.80 177.64 124.39 94.80 999.31 393.02 313.50 238.46 26.92 121.42 207.94 304.33 939.47 496.11 100.30 58.62 79.33 152.51 188.55 122.55 51.92 57.97 77.47 145.16 157.06 126.77 337.34 305.68 42.62 99.17 998.47 244.22 217.63 790.66 308.35 246.50 101.70 201.56 613.72 150.32 605.00 304.36 498.66 230.76 138.09 82.22 26.46 46.04
313.68 53.35 86.64 890.79 181.14 126.28 96.79 1023.65 406.89 323.82 237.96 27.34 120.15 206.47 313.00 929.55 514.23 100.69 58.06 78.09 152.64 191.78 123.62 51.92 58.06 76.41 143.58 155.88 124.57 341.16 304.51 42.91 101.18 980.85 247.08 222.14 791.73 311.90 245.03 102.02 201.41 619.69 152.79 603.04 309.39 508.58 237.82 155.62 82.35 25.61 45.42
311.12 53.35 81.70 909.63 183.34 129.58 98.38 1054.56 402.31 326.96 240.10 27.11 119.96 210.26 314.19 922.50 527.22 101.05 58.08 77.62 149.24 187.02 118.79 51.49 55.38 75.90 144.38 155.72 125.05 342.71 303.22 44.20 102.59 974.80 248.44 223.77 794.25 318.00 244.61 103.22 202.81 611.58 152.55 596.04 311.37 513.16 240.27 163.00 82.61 25.62 45.48
305.93 54.32 80.29 899.49 191.62 131.69 100.27 1048.60 407.36 329.06 238.67 27.19 117.90 208.42 314.05 905.03 531.67 101.56 57.89 74.99 149.01 184.91 118.92 52.42 55.83 75.31 143.38 154.85 124.76 338.91 306.26 45.44 103.04 984.75 243.99 223.93 770.17 313.93 243.51 103.57 198.39 611.10 151.24 576.64 315.91 519.96 244.80 169.81 82.36 25.46 45.03
309.95 53.51 81.25 900.00 187.32 129.34 92.62 1024.95 413.24 325.76 234.54 27.22 115.46 208.99 316.40 903.99 516.00 95.47 58.96 76.79 151.98 188.15 121.57 51.73 56.87 75.18 143.11 158.38 124.82 337.15 306.96 45.70 103.90 987.21 242.42 218.88 772.66 298.29 240.57 105.06 195.85 607.49 150.55 584.19 315.10 518.54 251.00 178.34 84.50 26.40 46.78
310.29 53.91 81.41 925.95 188.82 132.18 92.28 1052.14 418.70 331.69 234.18 27.56 119.07 208.38 324.63 927.03 526.60 96.81 60.17 77.30 146.44 183.99 116.04 52.66 53.79 75.74 146.93 157.67 127.50 349.40 311.36 46.03 106.29 999.89 251.72 223.38 794.65 304.13 244.94 106.44 196.42 592.19 154.55 590.46 317.02 521.30 253.47 175.06 86.25 26.51 46.55
316.99 53.95 81.97 941.74 190.70 133.05 93.15 1048.42 418.86 329.87 230.69 27.52 117.10 203.71 323.48 919.90 526.02 96.00 59.13 76.58 147.68 183.25 116.45 52.20 54.48 75.48 144.49 156.99 127.92 350.99 306.94 46.48 106.30 997.84 253.29 225.08 798.40 303.60 240.94 107.11 195.79 581.28 151.40 594.52 313.94 516.65 253.71 177.58 87.71 26.18 46.44
313.00 53.48 81.55 926.55 189.31 131.68 91.97 1042.85 420.69 329.79 226.16 27.31 112.56 205.12 346.01 903.02 524.57 92.72 59.39 77.36 148.36 185.98 120.26 52.77 56.33 74.70 142.32 154.92 129.60 343.92 301.84 46.39 104.29 1005.81 251.19 219.16 800.45 286.73 233.06 106.31 187.17 571.95 148.47 587.30 309.94 511.35 255.68 181.17 89.70 25.88 46.27
313.02 53.12 80.58 934.84 191.05 129.73 91.71 1062.47 424.84 332.90 226.10 26.80 112.89 200.50 353.52 921.48 513.98 91.70 58.80 76.43 149.50 186.32 122.60 54.35 57.05 74.63 142.85 153.79 129.98 339.50 300.07 45.68 104.82 1003.70 245.19 231.28 808.87 276.29 230.70 105.30 180.91 555.43 145.78 579.99 311.29 510.16 251.86 187.50 89.80 25.98 45.98
311.69 52.47 80.51 931.30 188.65 128.51 88.92 1053.47 415.35 318.55 230.65 26.67 114.62 200.95 354.56 917.65 466.70 92.48 59.02 78.86 150.53 187.60 124.37 54.74 57.83 76.28 145.71 155.70 132.03 340.16 302.53 44.78 103.65 1014.38 246.54 234.15 835.24 282.34 224.79 107.72 179.30 529.79 144.84 591.95 308.88 502.38 231.08 176.28 88.59 26.61 47.22
308.28 52.05 79.42 926.91 188.07 127.98 88.50 1044.97 413.24 314.08 227.50 27.00 111.90 198.71 354.92 883.96 469.71 91.13 58.71 77.94 148.91 185.21 121.76 56.15 57.12 76.63 148.18 155.44 129.92 335.89 299.36 44.69 102.60 1011.15 244.45 232.44 830.79 284.60 223.57 107.02 174.26 513.45 145.99 562.64 309.42 504.17 231.98 173.28 89.01 26.20 46.38
311.63 52.63 80.56 937.81 190.18 129.14 90.76 1056.86 413.64 318.84 225.34 26.79 110.23 197.38 354.69 868.27 468.04 92.80 57.78 78.36 148.19 184.78 121.68 55.23 57.27 75.44 148.40 154.10 127.59 332.30 290.21 45.14 102.35 998.01 242.55 231.33 828.79 284.56 222.39 108.24 173.38 513.35 145.77 567.69 309.65 506.43 228.05 172.96 88.26 25.52 47.10
311.45 52.66 81.50 926.55 190.36 128.53 90.83 1049.76 410.09 315.90 227.79 26.48 110.03 197.69 366.77 874.00 470.22 93.86 58.26 80.98 150.56 188.36 124.32 55.65 58.61 78.35 149.17 156.29 127.59 329.06 292.39 45.03 101.47 994.00 240.32 230.72 817.87 289.20 223.31 103.94 175.68 512.29 146.03 563.86 309.30 507.62 233.04 165.96 86.86 26.06 47.24
309.25 52.88 81.51 905.60 187.08 127.61 91.16 1039.38 409.83 315.65 227.35 26.26 110.95 203.89 370.74 851.21 466.26 91.33 57.59 83.90 154.67 192.22 128.25 55.70 60.76 78.87 146.46 155.29 128.01 322.81 290.08 44.39 101.30 998.67 233.50 224.11 810.05 283.57 220.56 106.61 172.79 509.81 143.87 560.02 334.86 525.23 227.10 163.83 89.57 25.75 46.61
313.23 53.46 82.23 923.77 190.59 127.98 91.64 1065.60 407.98 323.05 229.85 26.70 109.18 211.32 370.48 934.60 478.96 90.79 60.59 83.29 154.33 193.31 125.78 56.88 60.58 78.76 147.09 158.49 131.93 328.80 293.59 44.36 103.75 1014.53 238.79 229.03 890.11 289.93 224.78 108.80 176.07 517.97 146.52 589.87 329.84 502.92 230.98 161.39 91.50 26.13 48.03
312.47 53.24 80.81 923.71 190.17 127.44 91.54 1061.68 403.08 319.68 227.19 26.33 112.16 206.60 368.78 963.33 469.21 89.46 58.22 82.09 152.75 190.63 123.19 56.92 58.71 78.58 147.26 157.41 131.60 323.88 286.64 44.40 103.08 1011.70 233.33 227.38 889.67 286.51 222.86 107.57 173.99 512.77 142.50 577.26 328.03 495.46 232.20 171.83 91.85 26.12 48.11
307.65 52.19 79.18 903.27 188.01 125.63 91.48 1052.25 401.84 319.21 224.20 26.30 113.11 208.16 370.75 967.93 462.60 87.54 57.38 82.01 153.69 192.28 124.91 55.63 60.27 78.19 143.42 154.59 130.33 312.42 284.10 43.09 101.31 1012.79 223.72 221.30 874.78 280.52 219.81 96.31 172.90 518.15 141.56 578.39 326.85 504.74 229.48 180.29 92.63 26.10 47.57
309.40 53.12 79.89 918.89 189.25 128.01 92.40 1048.91 401.01 315.95 225.55 26.45 113.15 206.11 363.87 988.87 466.76 87.17 56.95 80.69 154.88 192.64 123.32 56.00 59.34 78.48 144.90 155.04 130.79 315.42 285.17 43.06 100.48 1016.42 225.23 224.38 904.59 286.68 219.26 98.07 172.87 508.93 142.82 575.79 322.03 497.08 229.03 185.35 94.30 25.90 47.34
314.90 53.60 80.42 937.35 193.35 127.60 92.15 1073.57 400.73 321.90 224.62 26.53 113.56 205.03 367.28 987.05 472.95 86.30 56.59 86.86 148.69 185.16 118.90 55.16 55.12 79.23 147.90 155.96 130.08 323.05 284.10 43.88 108.06 995.75 233.37 229.93 926.93 305.83 227.44 99.89 176.74 514.26 146.54 591.64 318.80 491.89 225.74 194.03 91.64 25.57 47.44
306.27 52.75 79.16 925.87 190.17 129.09 89.50 1067.74 405.56 318.69 222.51 26.48 112.30 202.71 369.74 974.96 474.46 87.01 56.25 87.36 146.58 182.50 114.88 53.00 53.94 78.43 146.06 156.29 130.20 322.64 283.70 44.41 108.66 1012.06 230.88 231.03 895.69 302.63 226.61 100.10 176.78 512.41 143.75 580.54 321.28 500.94 231.31 194.59 92.16 25.26 47.09
302.10 51.31 75.64 936.48 193.09 125.55 88.61 1084.83 397.46 316.03 221.32 25.68 111.38 201.55 379.98 948.45 465.00 84.32 56.16 90.55 144.57 181.62 113.87 53.27 53.03 78.42 146.42 154.62 130.43 317.45 275.75 44.14 108.02 1008.79 229.20 237.36 897.45 297.15 223.51 100.78 176.09 506.51 143.29 574.84 318.79 495.48 229.76 195.95 96.57 25.16 47.22
300.00 50.55 73.58 944.86 191.10 125.85 87.83 1081.32 398.30 312.32 221.43 25.81 111.28 202.78 384.44 966.99 452.60 82.56 55.67 92.22 149.68 184.74 115.55 54.93 55.14 78.66 143.36 149.41 127.59 311.40 274.60 42.39 104.72 999.47 226.06 238.21 926.79 300.77 229.80 100.00 178.61 512.25 143.34 588.74 323.86 497.81 223.55 193.84 98.72 24.87 47.23
304.88 50.78 75.18 945.90 191.88 126.44 90.18 1092.50 401.30 314.31 224.26 25.87 112.37 207.86 396.39 989.87 459.30 84.35 56.45 95.15 150.63 185.95 117.87 55.64 56.27 80.03 143.91 151.85 130.35 310.46 274.84 42.35 106.16 1021.88 224.52 236.87 912.14 297.45 229.20 98.44 178.89 521.00 143.21 589.19 326.42 499.81 219.22 186.83 99.29 25.23 47.93
